chart,Time,close,num,imacd,ShaLowSD,,ShaHighUSD,ShaLowUSD
EURUSD,2019.08.07 06:00:00,1.12139,65,0.000566649,0.00034,,0,0
EURUSD,2019.08.07 05:00:00,1.12089,66,0.000518524,0,,0.00037,5.00E-05
EURUSD,2019.08.07 04:00:00,1.1213,67,0.000500466,0.00037,,0,0
EURUSD,2019.08.07 03:00:00,1.12086,68,0.000428393,0.00013,,0,0
EURUSD,2019.08.07 02:00:00,1.12049,69,0.000374971,7.00E-05,,0,0
EURUSD,2019.08.07 01:00:00,1.1201,70,0.000339002,9.00E-05,,0,0
EURUSD,2019.08.07 00:00:00,1.1201,71,0.000327872,0.00018,,0,0
EURUSD,2019.08.06 23:00:00,1.11988,72,0.000308897,2.00E-05,,0,0
EURUSD,2019.08.06 22:00:00,1.11972,73,0.000302584,0,,0.00047,5.00E-05
EURUSD,2019.08.06 21:00:00,1.11999,74,0.000306416,0.00039,,0,0
EURUSD,2019.08.06 20:00:00,1.1194,75,0.00027936,0,,2.00E-05,0.00073
EURUSD,2019.08.06 19:00:00,1.1197,76,0.000300836,0.00029,,0,0
EURUSD,2019.08.06 18:00:00,1.1196,77,0.000293325,0,,0,0
EURUSD,2019.08.06 17:00:00,1.11819,78,0.000289654,0.00014,,0,0
EURUSD,2019.08.06 16:00:00,1.11728,79,0.00042432,0,,0.00058,0.00041
EURUSD,2019.08.06 15:00:00,1.11792,80,0.000682684,0,,0.00022,0.00031
EURUSD,2019.08.06 14:00:00,1.11842,81,0.000937357,0,,0.00022,4.00E-05
EURUSD,2019.08.06 13:00:00,1.12018,82,0.00119787,0.00086,,0,0
EURUSD,2019.08.06 12:00:00,1.12009,83,0.001333755,0.00043,,0,0
EURUSD,2019.08.06 11:00:00,1.11986,84,0.001496957,0,,0.00012,3.00E-05
EURUSD,2019.08.06 10:00:00,1.12136,85,0.001706906,0.00069,,0,0
EURUSD,2019.08.06 09:00:00,1.12036,86,0.001797323,2.00E-05,,0,0
EURUSD,2019.08.06 08:00:00,1.11966,87,0.001988404,0,,4.00E-05,0.00046
EURUSD,2019.08.06 07:00:00,1.12022,88,0.002274642,0,,0.00126,0
EURUSD,2019.08.06 06:00:00,1.12116,89,0.002549883,0,,0.00025,0.00011
EURUSD,2019.08.06 05:00:00,1.12272,90,0.002768391,8.00E-05,,0,0
EURUSD,2019.08.06 04:00:00,1.12253,91,0.002848184,0,,0.00022,0
EURUSD,2019.08.06 03:00:00,1.12423,92,0.002927945,0.00021,,0,0
EURUSD,2019.08.06 02:00:00,1.12414,93,0.002814071,0.0003,,0,0
EURUSD,2019.08.06 01:00:00,1.12244,94,0.002636957,6.00E-05,,0,0
EURUSD,2019.08.06 00:00:00,1.12129,95,0.002545631,0.00033,,0,0
EURUSD,2019.08.05 23:00:00,1.12021,96,0.00250913,0.00027,,0,0
EURUSD,2019.08.05 22:00:00,1.11962,97,0.002536008,0,,0.00028,0.00034
EURUSD,2019.08.05 21:00:00,1.12024,98,0.002593499,0,,0.00035,0.00028
EURUSD,2019.08.05 20:00:00,1.12038,99,0.002566028,0,,3.00E-05,1.00E-04
EURUSD,2019.08.05 19:00:00,1.12104,100,0.002479386,0.00032,,0,0
EURUSD,2019.08.05 18:00:00,1.11962,101,0.002265536,0.00058,,0,0
EURUSD,2019.08.05 17:00:00,1.11847,102,0.002104214,0,,0,0
EURUSD,2019.08.05 16:00:00,1.11774,103,0.001984793,0.0007,,0,0
EURUSD,2019.08.05 15:00:00,1.11769,104,0.001877825,0,,0.00056,0.00046
EURUSD,2019.08.05 14:00:00,1.11792,105,0.001719073,0.00036,,0,0
EURUSD,2019.08.05 13:00:00,1.11697,106,0.001468024,6.00E-05,,0,0
EURUSD,2019.08.05 12:00:00,1.11484,107,0.001222969,0.0005,,0,0
EURUSD,2019.08.05 11:00:00,1.11463,108,0.001109274,5.00E-05,,0,0
EURUSD,2019.08.05 10:00:00,1.11298,109,0.000969404,0.00072,,0,0
EURUSD,2019.08.05 09:00:00,1.11212,110,0.000944779,0,,0.00046,0.00054
EURUSD,2019.08.05 08:00:00,1.11254,111,0.00098717,0,,0.00022,0.00034
EURUSD,2019.08.05 07:00:00,1.11273,112,0.000984154,0.00023,,0,0
EURUSD,2019.08.05 06:00:00,1.11251,113,0.000946644,0,,0,0
EURUSD,2019.08.05 05:00:00,1.11219,114,0.000907398,0.00098,,0,0
EURUSD,2019.08.05 04:00:00,1.11214,115,0.000876689,0,,0.00027,0.00045
EURUSD,2019.08.05 03:00:00,1.11254,116,0.000829832,0.00014,,0,0
EURUSD,2019.08.05 02:00:00,1.11073,117,0.000717229,3.00E-05,,0,0
EURUSD,2019.08.05 01:00:00,1.11054,118,0.000747364,0,,0.00013,0.0002
EURUSD,2019.08.05 00:00:00,1.11067,119,0.000794303,6.00E-05,,0,0
EURUSD,2019.08.02 23:00:00,1.11071,120,0.000829423,0,,0.0004,0
EURUSD,2019.08.02 22:00:00,1.11093,121,0.000858113,0,,0.00025,8.00E-05
EURUSD,2019.08.02 21:00:00,1.11105,122,0.000859849,1.00E-04,,0,0
EURUSD,2019.08.02 20:00:00,1.11061,123,0.000837341,0,,0.00025,0.00021
EURUSD,2019.08.02 19:00:00,1.11138,124,0.000841232,0.00074,,0,0
EURUSD,2019.08.02 18:00:00,1.11122,125,0.000755563,0.00046,,0,0
EURUSD,2019.08.02 17:00:00,1.11023,126,0.000651519,0.00046,,0,0
EURUSD,2019.08.02 16:00:00,1.10998,127,0.000610044,0.00037,,0,0
EURUSD,2019.08.02 15:00:00,1.10846,128,0.000573688,0,,0.00068,0.00032
EURUSD,2019.08.02 14:00:00,1.11031,129,0.000673704,1.00E-05,,0,0
EURUSD,2019.08.02 13:00:00,1.10951,130,0.000603198,0,,0.00075,5.00E-05
EURUSD,2019.08.02 12:00:00,1.10969,131,0.000585887,6.00E-05,,0,0
EURUSD,2019.08.02 11:00:00,1.10957,132,0.000536943,0,,0.00013,0
EURUSD,2019.08.02 10:00:00,1.11129,133,0.000478881,0.00046,,0,0
EURUSD,2019.08.02 09:00:00,1.10858,134,0.000222679,2.00E-05,,0,0
EURUSD,2019.08.02 08:00:00,1.10791,135,0.000168361,0,,0.00024,0.00018
EURUSD,2019.08.02 07:00:00,1.10819,136,0.0001648,5.00E-05,,0,0
EURUSD,2019.08.02 06:00:00,1.10733,137,0.00012935,0,,0.0003,0.00023
EURUSD,2019.08.02 05:00:00,1.10747,138,0.000169784,0,,0.00054,0.0006
EURUSD,2019.08.02 04:00:00,1.10884,139,0.000204669,0,,0.00033,0.00028
EURUSD,2019.08.02 03:00:00,1.10885,140,0.000106726,2.00E-05,,0,0
EURUSD,2019.08.02 02:00:00,1.10785,141,-2.09E-05,6.00E-05,,0,0
EURUSD,2019.08.02 01:00:00,1.10779,142,-8.16E-05,0,,0.00039,0.00024
EURUSD,2019.08.02 00:00:00,1.1082,143,-0.000151774,0,,0.00031,4.00E-05
EURUSD,2019.08.01 23:00:00,1.1084,144,-0.000280915,0,,0.00014,5.00E-05
EURUSD,2019.08.01 22:00:00,1.10923,145,-0.000462024,0.00056,,0,0
EURUSD,2019.08.01 21:00:00,1.10848,146,-0.000770974,0.00071,,0,0
EURUSD,2019.08.01 20:00:00,1.10822,147,-0.001077728,0.00042,,0,0
EURUSD,2019.08.01 19:00:00,1.10678,148,-0.00142711,0.00023,,0,0
EURUSD,2019.08.01 18:00:00,1.10602,149,-0.001705671,0.00017,,0,0
EURUSD,2019.08.01 17:00:00,1.10573,150,-0.001959025,0,,0,0
EURUSD,2019.08.01 16:00:00,1.10427,151,-0.002224375,0.00027,,0,0
EURUSD,2019.08.01 15:00:00,1.10292,152,-0.002382048,0,,0.00026,0.0007
EURUSD,2019.08.01 14:00:00,1.10337,153,-0.002411195,0.00067,,0,0
EURUSD,2019.08.01 13:00:00,1.1033,154,-0.002459142,0,,0.00028,0.00025
EURUSD,2019.08.01 12:00:00,1.10387,155,-0.002477444,0,,0.00012,0.00032
EURUSD,2019.08.01 11:00:00,1.10467,156,-0.002522805,7.00E-05,,0,0
EURUSD,2019.08.01 10:00:00,1.10322,157,-0.002625461,0,,3.00E-05,0.00064
EURUSD,2019.08.01 09:00:00,1.1041,158,-0.002570663,0,,0.00071,0.00012
EURUSD,2019.08.01 08:00:00,1.10511,159,-0.002552929,0,,0.00049,4.00E-05
EURUSD,2019.08.01 07:00:00,1.10527,160,-0.002595996,0.00018,,0,0
EURUSD,2019.08.01 06:00:00,1.10452,161,-0.002629497,0,,0.00026,9.00E-05
EURUSD,2019.08.01 05:00:00,1.10488,162,-0.002557646,0.00051,,0,0
EURUSD,2019.08.01 04:00:00,1.10487,163,-0.002465389,0.00039,,0,0
EURUSD,2019.08.01 03:00:00,1.10411,164,-0.002310758,0,,0.00079,1.00E-05
EURUSD,2019.08.01 02:00:00,1.10711,165,-0.0020024,0,,0.00026,4.00E-05
EURUSD,2019.08.01 01:00:00,1.10787,166,-0.001885152,0,,0,0
EURUSD,2019.08.01 00:00:00,1.10694,167,-0.001785462,0,,0.00012,0.00067
EURUSD,2019.07.31 23:00:00,1.10739,168,-0.001537559,0.00099,,0,0
EURUSD,2019.07.31 22:00:00,1.10691,169,-0.0012446,0,,0.00034,0.00187
EURUSD,2019.07.31 21:00:00,1.10844,170,-0.000803701,0,,0.00206,0.00019
EURUSD,2019.07.31 20:00:00,1.11359,171,-0.000385045,0.00013,,0,0
EURUSD,2019.07.31 19:00:00,1.11276,172,-0.00036945,0,,0.00076,0
EURUSD,2019.07.31 18:00:00,1.11292,173,-0.000259664,0,,0.00036,0.00045
EURUSD,2019.07.31 17:00:00,1.11333,174,-0.00013205,0,,0.00027,1.00E-05
EURUSD,2019.07.31 16:00:00,1.11413,175,-8.99E-06,0,,0.00032,9.00E-05
EURUSD,2019.07.31 15:00:00,1.11504,176,6.67E-05,0.00068,,0,0
EURUSD,2019.07.31 14:00:00,1.11498,177,6.98E-05,0.00021,,0,0
EURUSD,2019.07.31 13:00:00,1.11462,178,7.88E-05,0.00017,,0,0
EURUSD,2019.07.31 12:00:00,1.11454,179,0.00012576,6.00E-05,,0,0
EURUSD,2019.07.31 11:00:00,1.1144,180,0.000192036,0,,0.00014,0.00034
EURUSD,2019.07.31 10:00:00,1.11519,181,0.000288089,0,,0.00036,0.0002
EURUSD,2019.07.31 09:00:00,1.11541,182,0.000326061,0,,0,0.00052
EURUSD,2019.07.31 08:00:00,1.11564,183,0.000347385,8.00E-05,,0,0
EURUSD,2019.07.31 07:00:00,1.11546,184,0.00034613,7.00E-05,,0,0
EURUSD,2019.07.31 06:00:00,1.11535,185,0.000357822,4.00E-05,,0,0
EURUSD,2019.07.31 05:00:00,1.11525,186,0.00037874,0.00011,,0,0
EURUSD,2019.07.31 04:00:00,1.11524,187,0.000410112,0,,0.00051,0.00011
EURUSD,2019.07.31 03:00:00,1.11529,188,0.000445207,0,,0,0.00022
EURUSD,2019.07.31 02:00:00,1.11564,189,0.000478434,0,,1.00E-05,7.00E-05
EURUSD,2019.07.31 01:00:00,1.11575,190,0.000478248,1.00E-04,,0,0
EURUSD,2019.07.31 00:00:00,1.11544,191,0.000459855,3.00E-05,,0,0
EURUSD,2019.07.30 23:00:00,1.11544,192,0.000461254,0,,0.00016,3.00E-05
EURUSD,2019.07.30 22:00:00,1.11574,193,0.00045633,0.00023,,0,0
EURUSD,2019.07.30 21:00:00,1.11561,194,0.000412862,3.00E-05,,0,0
EURUSD,2019.07.30 20:00:00,1.11526,195,0.000364612,0.00027,,0,0
EURUSD,2019.07.30 19:00:00,1.11514,196,0.000333361,0.00015,,0,0
EURUSD,2019.07.30 18:00:00,1.11473,197,0.000300842,1.00E-05,,0,0
EURUSD,2019.07.30 17:00:00,1.11376,198,0.000296706,0,,0,0.00014
EURUSD,2019.07.30 16:00:00,1.11491,199,0.000385874,0,,0.00074,0
EURUSD,2019.07.30 15:00:00,1.11536,200,0.000376982,0.00073,,0,0
EURUSD,2019.07.30 14:00:00,1.11503,201,0.000314331,0.00013,,0,0
EURUSD,2019.07.30 13:00:00,1.11452,202,0.000263393,0.00012,,0,0
EURUSD,2019.07.30 12:00:00,1.11449,203,0.000246474,0,,0.00057,7.00E-05
EURUSD,2019.07.30 11:00:00,1.11464,204,0.000224349,0.00017,,0,0
EURUSD,2019.07.30 10:00:00,1.11431,205,0.000177573,0.00034,,0,0
EURUSD,2019.07.30 09:00:00,1.11352,206,0.000148888,2.00E-05,,0,0
EURUSD,2019.07.30 08:00:00,1.11325,207,0.000190545,0,,1.00E-05,0.0002
EURUSD,2019.07.30 07:00:00,1.11367,208,0.000268434,0,,6.00E-05,1.00E-05
EURUSD,2019.07.30 06:00:00,1.11423,209,0.000321181,1.00E-04,,0,0
EURUSD,2019.07.30 05:00:00,1.11417,210,0.000326815,4.00E-05,,0,0
EURUSD,2019.07.30 04:00:00,1.11376,211,0.000335361,0,,0.00046,0.00016
EURUSD,2019.07.30 03:00:00,1.1141,212,0.000383137,0,,0.00013,0.00013
EURUSD,2019.07.30 02:00:00,1.11418,213,0.000403925,0,,2.00E-05,0
EURUSD,2019.07.30 01:00:00,1.11462,214,0.000416438,3.00E-05,,0,0
EURUSD,2019.07.30 00:00:00,1.11446,215,0.000381551,4.00E-05,,0,0
EURUSD,2019.07.29 23:00:00,1.11436,216,0.000347764,0,,9.00E-05,2.00E-05
EURUSD,2019.07.29 22:00:00,1.11469,217,0.000309764,0.00024,,0,0
EURUSD,2019.07.29 21:00:00,1.11465,218,0.000223155,0.00021,,0,0
EURUSD,2019.07.29 20:00:00,1.11416,219,0.000113438,1.00E-04,,0,0
EURUSD,2019.07.29 19:00:00,1.11395,220,2.16E-05,0,,0.00018,0
EURUSD,2019.07.29 18:00:00,1.11426,221,-7.45E-05,0.00038,,0,0
EURUSD,2019.07.29 17:00:00,1.11313,222,-0.000227601,7.00E-05,,0,0
EURUSD,2019.07.29 16:00:00,1.11261,223,-0.000304698,0.00053,,0,0
EURUSD,2019.07.29 15:00:00,1.11226,224,-0.000345725,0.00061,,0,0
EURUSD,2019.07.29 14:00:00,1.11186,225,-0.000357425,0,,0.00051,0
EURUSD,2019.07.29 13:00:00,1.11237,226,-0.000326432,0.0003,,0,0
EURUSD,2019.07.29 12:00:00,1.11237,227,-0.000334053,0.00026,,0,0
EURUSD,2019.07.29 11:00:00,1.11227,228,-0.000338921,0.0003,,0,0
EURUSD,2019.07.29 10:00:00,1.11195,229,-0.000330023,0,,0.0002,0.00016
EURUSD,2019.07.29 09:00:00,1.11221,230,-0.000281284,0,,8.00E-05,3.00E-05
EURUSD,2019.07.29 08:00:00,1.11268,231,-0.000241457,0.00014,,0,0
EURUSD,2019.07.29 07:00:00,1.11264,232,-0.000234965,0,,0.00011,1.00E-05
EURUSD,2019.07.29 06:00:00,1.11283,233,-0.000219188,0,,2.00E-05,3.00E-05
EURUSD,2019.07.29 05:00:00,1.11315,234,-0.000215209,0,,0.00015,0
EURUSD,2019.07.29 04:00:00,1.11357,235,-0.000239582,0,,8.00E-05,0.00023
EURUSD,2019.07.29 03:00:00,1.11359,236,-0.000309969,6.00E-05,,0,0
EURUSD,2019.07.29 02:00:00,1.1129,237,-0.000397336,0,,1.00E-05,8.00E-05
EURUSD,2019.07.29 01:00:00,1.11313,238,-0.000432814,1.00E-05,,0,0
EURUSD,2019.07.29 00:00:00,1.11272,239,-0.00049522,9.00E-05,,0,0
EURUSD,2019.07.26 23:00:00,1.11256,240,-0.000525924,7.00E-05,,0,0
EURUSD,2019.07.26 22:00:00,1.11238,241,-0.000541173,0,,5.00E-05,0.00037
EURUSD,2019.07.26 21:00:00,1.11253,242,-0.000534437,0,,0,0
EURUSD,2019.07.26 20:00:00,1.11241,243,-0.000533338,0.00027,,0,0
EURUSD,2019.07.26 19:00:00,1.11215,244,-0.00051196,0.00085,,0,0
EURUSD,2019.07.26 18:00:00,1.11206,245,-0.000450755,0,,0.0009,5.00E-05
EURUSD,2019.07.26 17:00:00,1.11264,246,-0.000356914,0,,0.00106,0.00058
EURUSD,2019.07.26 16:00:00,1.11303,247,-0.000291003,0,,0.00036,0.00086
EURUSD,2019.07.26 15:00:00,1.11329,248,-0.000242352,0,,0.00079,0.00094
EURUSD,2019.07.26 14:00:00,1.11341,249,-0.000203204,0.00015,,0,0
EURUSD,2019.07.26 13:00:00,1.1131,250,-0.000162499,0,,0.00013,6.00E-05
EURUSD,2019.07.26 12:00:00,1.11413,251,-7.66E-05,1.00E-05,,0,0
EURUSD,2019.07.26 11:00:00,1.11354,252,-7.08E-05,0.00022,,0,0
EURUSD,2019.07.26 10:00:00,1.11339,253,-2.18E-06,0,,0.00011,0
EURUSD,2019.07.26 09:00:00,1.11447,254,0.000100654,0,,0.00058,0.00014
EURUSD,2019.07.26 08:00:00,1.11452,255,0.000120483,0,,0.00021,8.00E-05
EURUSD,2019.07.26 07:00:00,1.1147,256,0.000138947,0,,6.00E-05,3.00E-05
EURUSD,2019.07.26 06:00:00,1.11484,257,0.000142166,0.00032,,0,0
EURUSD,2019.07.26 05:00:00,1.1148,258,0.000129952,2.00E-05,,0,0
EURUSD,2019.07.26 04:00:00,1.11468,259,0.000116546,3.00E-05,,0,0
EURUSD,2019.07.26 03:00:00,1.11461,260,0.000109957,0.00023,,0,0
EURUSD,2019.07.26 02:00:00,1.11444,261,0.000107075,0,,1.00E-05,0.00014
EURUSD,2019.07.26 01:00:00,1.11459,262,0.000119149,0,,0.00011,6.00E-05
EURUSD,2019.07.26 00:00:00,1.11468,263,0.000117553,6.00E-05,,0,0
EURUSD,2019.07.25 23:00:00,1.11459,264,0.000104643,0.00015,,0,0
EURUSD,2019.07.25 22:00:00,1.11439,265,9.58E-05,9.00E-05,,0,0
EURUSD,2019.07.25 21:00:00,1.11438,266,0.000103498,0,,1.00E-04,0.00062
EURUSD,2019.07.25 20:00:00,1.11444,267,0.000112828,0.0007,,0,0
EURUSD,2019.07.25 19:00:00,1.11329,268,0.000116986,0,,1.00E-04,0.00015
EURUSD,2019.07.25 18:00:00,1.11546,269,0.000237683,0,,1.00E-05,0.00011
EURUSD,2019.07.25 17:00:00,1.11594,270,0.000167333,0,,0.00021,0.00069
EURUSD,2019.07.25 16:00:00,1.11805,271,2.62E-05,0.00014,,0,0
EURUSD,2019.07.25 15:00:00,1.11534,272,-0.000369076,0.00128,,0,0
EURUSD,2019.07.25 14:00:00,1.11136,273,-0.000592341,0,,9.00E-05,0.00221
EURUSD,2019.07.25 13:00:00,1.11393,274,-0.000463456,0,,0,0
EURUSD,2019.07.25 12:00:00,1.11281,275,-0.000553884,0,,0.00032,0.00011
EURUSD,2019.07.25 11:00:00,1.11288,276,-0.000547209,0.00054,,0,0
EURUSD,2019.07.25 10:00:00,1.11272,277,-0.000537858,0,,0.00025,0.00039
EURUSD,2019.07.25 09:00:00,1.11303,278,-0.000501808,0,,0.00017,0.00014
EURUSD,2019.07.25 08:00:00,1.1135,279,-0.00048006,0.00014,,0,0
EURUSD,2019.07.25 07:00:00,1.11341,280,-0.000493174,0,,2.00E-05,3.00E-05
EURUSD,2019.07.25 06:00:00,1.1135,281,-0.000493574,0.00016,,0,0
EURUSD,2019.07.25 05:00:00,1.11349,282,-0.00049607,0,,4.00E-05,5.00E-05
EURUSD,2019.07.25 04:00:00,1.11379,283,-0.000491021,0.00026,,0,0
EURUSD,2019.07.25 03:00:00,1.11358,284,-0.00050798,0,,0.00018,3.00E-05
EURUSD,2019.07.25 02:00:00,1.11416,285,-0.000500856,0.00021,,0,0
EURUSD,2019.07.25 01:00:00,1.11415,286,-0.000543532,0,,1.00E-04,9.00E-05
EURUSD,2019.07.25 00:00:00,1.11418,287,-0.000589078,5.00E-05,,0,0
EURUSD,2019.07.24 23:00:00,1.11389,288,-0.000641698,0.00014,,0,0
EURUSD,2019.07.24 22:00:00,1.11363,289,-0.000669999,0.00028,,0,0
EURUSD,2019.07.24 21:00:00,1.11354,290,-0.000669903,0,,0.00017,3.00E-05
EURUSD,2019.07.24 20:00:00,1.11402,291,-0.000650872,0,,1.00E-04,5.00E-05
EURUSD,2019.07.24 19:00:00,1.11456,292,-0.000665988,0.00019,,0,0
EURUSD,2019.07.24 18:00:00,1.11408,293,-0.000730576,0,,0.0002,0.00031
EURUSD,2019.07.24 17:00:00,1.11418,294,-0.000753515,0,,0.00019,0.0007
EURUSD,2019.07.24 16:00:00,1.11485,295,-0.000782015,0.00013,,0,0
EURUSD,2019.07.24 15:00:00,1.11413,296,-0.000875234,0.00019,,0,0
EURUSD,2019.07.24 14:00:00,1.11406,297,-0.000908176,0,,1.00E-04,1.00E-04
EURUSD,2019.07.24 13:00:00,1.11536,298,-0.000929885,2.00E-05,,0,0
EURUSD,2019.07.24 12:00:00,1.11379,299,-0.001076431,0.00028,,0,0
EURUSD,2019.07.24 11:00:00,1.11379,300,-0.001087966,0,,0.00033,0.0004
EURUSD,2019.07.24 10:00:00,1.11386,301,-0.001086863,0,,0.00122,0.00033
EURUSD,2019.07.24 09:00:00,1.11517,302,-0.001076775,4.00E-05,,0,0
EURUSD,2019.07.24 08:00:00,1.1147,303,-0.001181617,0.00044,,0,0
EURUSD,2019.07.24 07:00:00,1.11448,304,-0.001250393,0.00012,,0,0
EURUSD,2019.07.24 06:00:00,1.11433,305,-0.001297588,0,,4.00E-05,0.00012
EURUSD,2019.07.24 05:00:00,1.11449,306,-0.00132368,0,,0.00021,6.00E-05
EURUSD,2019.07.24 04:00:00,1.11455,307,-0.00135402,0,,0.00027,0.00018
EURUSD,2019.07.24 03:00:00,1.11479,308,-0.001379159,0,,0.00042,0.00013
EURUSD,2019.07.24 02:00:00,1.11504,309,-0.001415621,0,,0.00013,3.00E-05
EURUSD,2019.07.24 01:00:00,1.11515,310,-0.001467024,4.00E-05,,0,0
EURUSD,2019.07.24 00:00:00,1.11512,311,-0.001522494,5.00E-05,,0,0
EURUSD,2019.07.23 23:00:00,1.115,312,-0.001568094,0.00032,,0,0
EURUSD,2019.07.23 22:00:00,1.11483,313,-0.001591269,0,,0.0002,0.00029
EURUSD,2019.07.23 21:00:00,1.11499,314,-0.001580394,0,,0.00023,5.00E-05
EURUSD,2019.07.23 20:00:00,1.11531,315,-0.001559818,0.00023,,0,0
EURUSD,2019.07.23 19:00:00,1.11503,316,-0.001543448,0,,0.00011,0.00021
EURUSD,2019.07.23 18:00:00,1.11556,317,-0.001471595,0.00015,,0,0
EURUSD,2019.07.23 17:00:00,1.11485,318,-0.001412443,0,,0,0.00052
EURUSD,2019.07.23 16:00:00,1.116,319,-0.001244108,0,,0.00083,6.00E-05
EURUSD,2019.07.23 15:00:00,1.11685,320,-0.001128247,0,,8.00E-05,0.00026
EURUSD,2019.07.23 14:00:00,1.11722,321,-0.001050499,0,,8.00E-05,0.00034
EURUSD,2019.07.23 13:00:00,1.11808,322,-0.000973659,0.00012,,0,0
EURUSD,2019.07.23 12:00:00,1.11765,323,-0.000948983,0,,9.00E-05,2.00E-05
EURUSD,2019.07.23 11:00:00,1.11822,324,-0.000859903,0,,0.00017,1.00E-05
EURUSD,2019.07.23 10:00:00,1.11928,325,-0.000791733,0.00053,,0,0
EURUSD,2019.07.23 09:00:00,1.1189,326,-0.000801135,0.00038,,0,0
EURUSD,2019.07.23 08:00:00,1.11889,327,-0.000762791,0,,5.00E-05,0.00024
EURUSD,2019.07.23 07:00:00,1.11917,328,-0.000701737,0,,0.00024,1.00E-05
EURUSD,2019.07.23 06:00:00,1.11946,329,-0.000642112,0,,0.00039,1.00E-04
EURUSD,2019.07.23 05:00:00,1.11987,330,-0.000586196,0,,0.00017,0.00014
EURUSD,2019.07.23 04:00:00,1.11991,331,-0.000548046,0,,0.00055,3.00E-05
EURUSD,2019.07.23 03:00:00,1.12041,332,-0.000495454,0.00012,,0,0
EURUSD,2019.07.23 02:00:00,1.12038,333,-0.000472029,0,,5.00E-05,7.00E-05
EURUSD,2019.07.23 01:00:00,1.1208,334,-0.000432211,0,,0.00024,9.00E-05
EURUSD,2019.07.23 00:00:00,1.12084,335,-0.000417865,8.00E-05,,0,0
EURUSD,2019.07.22 23:00:00,1.1208,336,-0.000397549,0,,0.00025,0
EURUSD,2019.07.22 22:00:00,1.12105,337,-0.000361763,0.00045,,0,0
EURUSD,2019.07.22 21:00:00,1.12105,338,-0.00033628,0,,2.00E-05,2.00E-05
EURUSD,2019.07.22 20:00:00,1.12179,339,-0.000298864,0.00031,,0,0
EURUSD,2019.07.22 19:00:00,1.12179,340,-0.000322104,0.00021,,0,0
EURUSD,2019.07.22 18:00:00,1.12136,341,-0.000347083,0,,5.00E-05,0.00022
EURUSD,2019.07.22 17:00:00,1.12216,342,-0.000330134,0,,0.00088,0.00012
EURUSD,2019.07.22 16:00:00,1.12234,343,-0.000385154,0.00023,,0,0
